cdl_dataset/dataset/Pet_cat/g2.txt,Slice some chicken and give it to my cat.,"['walk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)', 'grab_e
xecutor(food_chicken_2089)', 'walk_executor(kitchen_counter_123)', 'walk_executor(cupboard_117)', 'w
alk_executor(cupboard_118)', 'open_executor(cupboard_118)', 'walk_executor(cpuscreen_277)', 'walk_ex
ecutor(microwave_135)', 'open_executor(microwave_135)', 'walk_executor(knifeblock_76)', 'walk_execut
or(kitchen_counter_119)', 'walk_executor(cutting_board_2123)', 'put_executor(food_chicken_2089, cutt
ing_board_2123)', 'walk_executor(window_2156)', 'open_executor(window_2156)', 'walk_executor(food_ch
icken_2089)', 'grab_executor(food_chicken_2089)', 'walk_executor(cutting_board_2123)', 'put_executor
(food_chicken_2089, cutting_board_2123)', 'walk_executor(bench_115)', 'walk_executor(food_chicken_20
89)', 'grab_executor(food_chicken_2089)', 'walk_executor(cutting_board_2123)', 'put_executor(food_ch
icken_2089, cutting_board_2123)', 'walk_executor(knife_2035)', 'walk_executor(food_chicken_2089)', '
grab_executor(food_chicken_2089)', 'walk_executor(cutting_board_2123)', 'put_executor(food_chicken_2
089, cutting_board_2123)', 'walk_executor(walllamp_139)', 'walk_executor(food_chicken_2089)', 'grab_
executor(food_chicken_2089)', 'walk_executor(cutting_board_2123)', 'put_executor(food_chicken_2089, 
cutting_board_2123)', 'walk_executor(drawing_110)', 'walk_executor(food_chicken_2089)', 'grab_execut
or(food_chicken_2089)', 'walk_executor(cutting_board_2123)', 'put_executor(food_chicken_2089, cuttin
g_board_2123)', 'walk_executor(table_114)', 'walk_executor(food_chicken_2089)', 'grab_executor(food_
chicken_2089)', 'walk_executor(cutting_board_2123)', 'put_executor(food_chicken_2089, cutting_board_
2123)', 'walk_executor(knife_2122)', 'grab_executor(knife_2122)', 'walk_executor(food_chicken_2089)'
, 'cut_executor(food_chicken_2089)', 'grab_executor(food_chicken_2089)', 'walk_executor(cat_2069)', 
'put_executor(food_chicken_2089, cat_2069)']","Time consume: 133 seconds
Exp_helper query times: 2
Guidance query times: 0
library scale: 32",1,Scene_id: 1
cdl_dataset/dataset/Turn_on_light/g1.txt,Turn on the lights in the bathroom.,"['walk_executor(light_39)', 'switchon_executor(light_39)']","Time consume: 7 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 33",1,Scene_id: 1
cdl_dataset/dataset/Write_an_email/g1.txt,Turn on the computer in home office.,"['walk_executor(computer_276)', 'switchon_executor(computer_276)']","Time consume: 8 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 33","Keystate: k1 - Requires: 0 steps
Action Completion Rate: 0.0",Scene_id: 1
cdl_dataset/dataset/Drink/g2.txt,Get a cup of water and freeze it.,"['walk_executor(cupboard_117)', 'walk_executor(bathroom_counter_18)', 'walk_executor(cupboard_118)',
 'open_executor(cupboard_118)', 'walk_executor(kitchen_counter_123)', 'walk_executor(sink_120)', 'wa
lk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)', 'walk_execu
tor(table_114)', 'walk_executor(cup_2132)', 'grab_executor(cup_2132)', 'walk_executor(faucet_20)', '
switchon_executor(faucet_20)', 'switchoff_executor(faucet_20)', 'walk_executor(fridge_126)', 'putin_
executor(cup_2132, fridge_126)', 'close_executor(fridge_126)']","Time consume: 43 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 34",1,Scene_id: 1
cdl_dataset/dataset/Wash_clothes/g4.txt,Syntax Error,"['walk_executor(closetdrawer_392)', 'walk_executor(closetdrawer_380)', 'walk_executor(closetdrawer_3
94)']","Time consume: 61 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 34","Keystate: k1 - Requires: 5 steps
Keystate: k2 - Requires: 13 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Prepare_a_reading_space/g2.txt,Find the book and put it on the table in bedroom. Then turn on the light in the bedroom.,"['walk_executor(bookshelf_196)', 'open_executor(bookshelf_196)', 'walk_executor(bookshelf_124)', 'op
en_executor(bookshelf_124)', 'walk_executor(book_2136)', 'grab_executor(book_2136)', 'walk_executor(
table_199)', 'put_executor(book_2136, table_199)', 'walk_executor(light_212)', 'switchon_executor(li
ght_212)']","Time consume: 31 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 34","Keystate: k1 - Requires: 4 steps
Keystate: k2 - Requires: 0 steps
Action Completion Rate: No actions required",Scene_id: 1
cdl_dataset/dataset/Make_coffee/g1.txt,Syntax Error,"['walk_executor(coffe_maker_290)', 'open_executor(coffe_maker_290)']","Time consume: 65 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 34","Keystate: k1 - Requires: 6 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Drink/g4.txt,Get a cup of milk and heat it by microwave.,"['walk_executor(kitchen_counter_230)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)'
, 'open_executor(fridge_289)', 'grab_executor(milk_2043)', 'walk_executor(cup_2063)', 'putin_executo
r(milk_2043, cup_2063)', 'walk_executor(microwave_297)', 'switchoff_executor(microwave_297)', 'open_
executor(microwave_297)', 'walk_executor(cup_2063)', 'grab_executor(cup_2063)', 'walk_executor(micro
wave_297)', 'putin_executor(cup_2063, microwave_297)', 'close_executor(microwave_297)', 'switchon_ex
ecutor(microwave_297)']","Time consume: 22 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 35",1,Scene_id: 0
Task Category,Content,Executed Actions,Info,Success Rate,Task Path
cdl_dataset/dataset/Clean_the_bathroom/g2.txt,Prepare a sink of soapy water in the bathroom.,"['walk_executor(faucet_308)', 'switchoff_executor(faucet_308)', 'walk_executor(bathroom_cabinet_305)
', 'open_executor(bathroom_cabinet_305)', 'walk_executor(faucet_308)', 'switchon_executor(faucet_308
)', 'switchoff_executor(faucet_308)', 'walk_executor(dishwasher_143)', 'open_executor(dishwasher_143
)', 'walk_executor(toilet_302)', 'open_executor(toilet_302)', 'walk_executor(shower_303)', 'walk_exe
cutor(sink_307)', 'walk_executor(washing_machine_2041)', 'open_executor(washing_machine_2041)', 'wal
k_executor(filing_cabinet_378)', 'grab_executor(soap_2037)', 'walk_executor(sink_307)', 'putin_execu
tor(soap_2037, sink_307)']","Time consume: 119 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 35","Keystate: k1 - Requires: 0 steps
Action Completion Rate: 1.0",Scene_id: 2
cdl_dataset/dataset/Drink/g3.txt,Get a cup of water and add some sliced kiwi inside.,[],"Time consume: 90 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 35","Keystate: k1 - Requires: 21 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Cook_some_food/g3.txt,Syntax Error,[],"Time consume: 95 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 35","Keystate: k1 - Requires: 9 steps
Keystate: k2 - Requires: 17 steps
Keystate: k3 - Requires: 7 steps
Action Completion Rate: 0.0",Scene_id: 1
cdl_dataset/dataset/Turn_on_light/g2.txt,Turn on the lights in the bedroom. Then turn on the lights in the bathroom.,"['walk_executor(light_212)', 'switchon_executor(light_212)', 'walk_executor(light_39)', 'switchon_ex
ecutor(light_39)']","Time consume: 8 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 36",1,Scene_id: 1
cdl_dataset/dataset/Cook_some_food/g2.txt,slice some chicken,[],"Time consume: 79 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 36","Keystate: k1 - Requires: 11 steps
Action Completion Rate: 0.0",Scene_id: 1
cdl_dataset/dataset/Wash_clothes/g3.txt,"Hand wash the jacket, then wash it by washing machine.","['walk_executor(washing_machine_2079)', 'open_executor(washing_machine_2079)', 'walk_executor(sink_1
9)', 'walk_executor(faucet_121)', 'walk_executor(sink_120)', 'walk_executor(basket_for_clothes_2078)
', 'walk_executor(trashcan_99)', 'walk_executor(couch_198)', 'walk_executor(clothes_jacket_2119)', '
grab_executor(clothes_jacket_2119)', 'walk_executor(sink_19)', 'putin_executor(clothes_jacket_2119, 
sink_19)', 'walk_executor(clothes_jacket_2119)', 'wash_executor(clothes_jacket_2119)', 'grab_executo
r(clothes_jacket_2119)', 'walk_executor(washing_machine_2079)', 'putin_executor(clothes_jacket_2119,
 washing_machine_2079)', 'close_executor(washing_machine_2079)', 'plugin_executor(washing_machine_20
79)', 'switchon_executor(washing_machine_2079)']","Time consume: 49 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 37",1,Scene_id: 1
cdl_dataset/dataset/Drink/g5.txt,Use pot to boil some water.,"['walk_executor(cupboard_117)', 'walk_executor(cupboard_118)', 'open_executor(cupboard_118)', 'walk_
executor(pot_78)', 'walk_executor(kitchen_counter_123)', 'walk_executor(stove_2135)', 'open_executor
(stove_2135)', 'walk_executor(pot_2138)', 'grab_executor(pot_2138)', 'walk_executor(faucet_20)', 'sw
itchon_executor(faucet_20)', 'switchoff_executor(faucet_20)', 'walk_executor(stove_2135)', 'put_exec
utor(pot_2138, stove_2135)', 'close_executor(stove_2135)', 'switchon_executor(stove_2135)']","Time consume: 34 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 38",1,Scene_id: 1
cdl_dataset/dataset/Wash_clothes/g4.txt,"First, hand wash the underwear with soap, then put it in the washing machine, add some detergent for
 a thorough clean.","['walk_executor(washing_machine_2079)', 'open_executor(washing_machine_2079)', 'walk_executor(sink_1
9)', 'walk_executor(shower_21)', 'walk_executor(shower_16)', 'walk_executor(table_270)', 'walk_execu
tor(hanger_292)', 'walk_executor(bed_197)', 'walk_executor(clothes_underwear_2121)', 'grab_executor(
clothes_underwear_2121)', 'walk_executor(sink_19)', 'putin_executor(clothes_underwear_2121, sink_19)
', 'grab_executor(soap_2125)', 'putin_executor(soap_2125, sink_19)', 'walk_executor(clothes_underwea
r_2121)', 'wash_executor(clothes_underwear_2121)', 'grab_executor(clothes_underwear_2121)', 'walk_ex
ecutor(washing_machine_2079)', 'putin_executor(clothes_underwear_2121, washing_machine_2079)', 'walk
_executor(detergent_2155)', 'grab_executor(detergent_2155)', 'walk_executor(washing_machine_2079)', 
'putin_executor(detergent_2155, washing_machine_2079)', 'close_executor(washing_machine_2079)', 'plu
gin_executor(washing_machine_2079)', 'switchon_executor(washing_machine_2079)']","Time consume: 58 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 38","Keystate: k1 - Requires: 7 steps
Keystate: k2 - Requires: 0 steps
Action Completion Rate: 1.0",Scene_id: 1
cdl_dataset/dataset/Wash_dishes_with_dishwasher/g1.txt,wash the bowls and the plates with dishwasher,"['walk_executor(sink_19)', 'walk_executor(cupboard_117)', 'walk_executor(cupboard_118)', 'open_execu
tor(cupboard_118)', 'walk_executor(dishwasher_129)', 'open_executor(dishwasher_129)', 'walk_executor
(couch_198)', 'walk_executor(kitchen_counter_123)', 'walk_executor(kitchen_counter_119)', 'walk_exec
utor(bowl_2140)', 'grab_executor(bowl_2140)', 'walk_executor(dishwasher_129)', 'putin_executor(bowl_
2140, dishwasher_129)', 'walk_executor(bowl_2141)', 'grab_executor(bowl_2141)', 'walk_executor(dishw
asher_129)', 'putin_executor(bowl_2141, dishwasher_129)', 'walk_executor(bowl_2142)', 'grab_executor
(bowl_2142)', 'walk_executor(dishwasher_129)', 'putin_executor(bowl_2142, dishwasher_129)', 'walk_ex
ecutor(plate_2152)', 'grab_executor(plate_2152)', 'walk_executor(dishwasher_129)', 'putin_executor(p
late_2152, dishwasher_129)', 'close_executor(dishwasher_129)', 'switchon_executor(dishwasher_129)']","Time consume: 81 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 39",1,Scene_id: 1
cdl_dataset/dataset/Drink/g1.txt,Get a cup of water.,"['walk_executor(sink_42)', 'walk_executor(sink_231)', 'walk_executor(cup_2063)', 'grab_executor(cup_
2063)', 'walk_executor(faucet_43)', 'switchon_executor(faucet_43)', 'switchoff_executor(faucet_43)',
 'walk_executor(cup_2064)', 'grab_executor(cup_2064)', 'walk_executor(faucet_43)', 'switchon_executo
r(faucet_43)', 'switchoff_executor(faucet_43)']","Time consume: 90 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 39",Action Completion Rate: 1.0,Scene_id: 0
cdl_dataset/dataset/Drink/g4.txt,Get a cup of milk and heat it by microwave.,"['walk_executor(kitchen_counter_129)', 'walk_executor(kitchen_counter_128)', 'walk_executor(cupboard
_131)', 'open_executor(cupboard_131)', 'walk_executor(cupboard_130)', 'walk_executor(kitchen_counter
_132)', 'walk_executor(curtain_197)', 'open_executor(curtain_197)', 'walk_executor(table_123)', 'wal
k_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_executor(fridge_140)', 'grab_execut
or(milk_2074)', 'walk_executor(cup_2087)', 'putin_executor(milk_2074, cup_2087)', 'walk_executor(mic
rowave_149)', 'open_executor(microwave_149)', 'walk_executor(cup_2087)', 'grab_executor(cup_2087)', 
'walk_executor(microwave_149)', 'putin_executor(cup_2087, microwave_149)', 'close_executor(microwave
_149)', 'switchon_executor(microwave_149)']","Time consume: 53 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 40",1,Scene_id: 2
cdl_dataset/dataset/Prepare_breakfast/g3.txt,Boil egg.,"['walk_executor(kitchen_counter_129)', 'walk_executor(fridge_140)', 'switchoff_executor(fridge_140)'
, 'open_executor(fridge_140)', 'walk_executor(pot_2093)', 'open_executor(pot_2093)', 'walk_executor(
food_egg_2053)', 'grab_executor(food_egg_2053)', 'walk_executor(pot_2093)', 'putin_executor(food_egg
_2053, pot_2093)', 'grab_executor(pot_2093)', 'walk_executor(faucet_134)', 'switchoff_executor(fauce
t_134)', 'walk_executor(stove_2090)', 'put_executor(pot_2093, stove_2090)', 'switchon_executor(stove
_2090)', 'grab_executor(pot_2093)', 'walk_executor(faucet_134)', 'switchon_executor(faucet_134)', 's
witchoff_executor(faucet_134)', 'walk_executor(stove_2090)', 'put_executor(pot_2093, stove_2090)']","Time consume: 135 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 40","Keystate: k1 - Requires: 0 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Wash_windows/g2.txt,Wipe all the windows in the house by towel.,"['walk_executor(washing_machine_2041)', 'open_executor(washing_machine_2041)', 'walk_executor(light_
258)', 'walk_executor(kitchen_counter_129)', 'walk_executor(window_40)', 'open_executor(window_40)',
 'walk_executor(kitchen_counter_128)', 'walk_executor(dishwasher_143)', 'open_executor(dishwasher_14
3)', 'walk_executor(shower_303)', 'walk_executor(bathroom_counter_306)', 'walk_executor(towel_rack_2
98)', 'walk_executor(towel_2083)', 'grab_executor(towel_2083)', 'walk_executor(window_2109)', 'wipe_
executor(window_2109)', 'walk_executor(window_40)', 'wipe_executor(window_40)', 'walk_executor(windo
w_181)', 'wipe_executor(window_181)', 'walk_executor(window_287)', 'wipe_executor(window_287)', 'wal
k_executor(window_346)', 'wipe_executor(window_346)']","Time consume: 50 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 41",1,Scene_id: 2
cdl_dataset/dataset/Prepare_a_reading_space/g1.txt,Find the book and put it on the coffee table in home office.,"['walk_executor(bookshelf_354)', 'open_executor(bookshelf_354)', 'walk_executor(book_2066)', 'grab_e
xecutor(book_2066)', 'walk_executor(coffee_table_2068)', 'put_executor(book_2066, coffee_table_2068)
']","Time consume: 13 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 42",1,Scene_id: 0
cdl_dataset/dataset/Prepare_breakfast/g4.txt,"Make chicken pasta, put it in a plate.","['walk_executor(kitchen_counter_129)', 'walk_executor(fridge_140)', 'switchoff_executor(fridge_140)'
, 'open_executor(fridge_140)', 'walk_executor(pot_2093)', 'open_executor(pot_2093)', 'walk_executor(
food_chicken_2050)', 'grab_executor(food_chicken_2050)', 'walk_executor(pot_2093)', 'putin_executor(
food_chicken_2050, pot_2093)', 'walk_executor(dry_pasta_2073)', 'grab_executor(dry_pasta_2073)', 'wa
lk_executor(pot_2093)', 'putin_executor(dry_pasta_2073, pot_2093)', 'grab_executor(pot_2093)', 'walk
_executor(faucet_134)', 'switchoff_executor(faucet_134)', 'walk_executor(stove_2090)', 'put_executor
(pot_2093, stove_2090)', 'switchon_executor(stove_2090)', 'walk_executor(kitchen_counter_129)', 'wal
k_executor(pot_2093)', 'grab_executor(pot_2093)', 'walk_executor(faucet_134)', 'switchon_executor(fa
ucet_134)', 'switchoff_executor(faucet_134)', 'walk_executor(stove_2090)', 'put_executor(pot_2093, s
tove_2090)', 'walk_executor(cupboard_130)', 'walk_executor(cupboard_131)', 'open_executor(cupboard_1
31)', 'walk_executor(dishwasher_143)', 'open_executor(dishwasher_143)', 'walk_executor(window_40)', 
'open_executor(window_40)', 'walk_executor(light_49)', 'walk_executor(table_127)', 'walk_executor(dr
y_pasta_2073)', 'grab_executor(dry_pasta_2073)', 'walk_executor(plate_2105)', 'put_executor(dry_past
a_2073, plate_2105)']","Time consume: 196 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 42","Keystate: k1 - Requires: 0 steps
Keystate: k2 - Requires: 11 steps
Keystate: k3 - Requires: 6 steps
Keystate: k4 - Requires: 4 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Make_coffee/g1.txt,make a cup of coffee using the coffee maker.,"['walk_executor(coffe_maker_147)', 'switchon_executor(coffe_maker_147)', 'walk_executor(kitchen_coun
ter_129)', 'walk_executor(kitchen_counter_128)', 'walk_executor(cupboard_130)', 'walk_executor(cupbo
ard_131)', 'open_executor(cupboard_131)', 'walk_executor(kitchen_counter_132)', 'walk_executor(fridg
e_140)', 'switchoff_executor(fridge_140)', 'open_executor(fridge_140)', 'walk_executor(table_123)', 
'walk_executor(coffe_maker_147)', 'switchoff_executor(coffe_maker_147)', 'open_executor(coffe_maker_
147)', 'walk_executor(cup_2087)', 'grab_executor(cup_2087)', 'walk_executor(coffe_maker_147)', 'puti
n_executor(cup_2087, coffe_maker_147)', 'grab_executor(cup_2087)', 'put_executor(cup_2087, coffe_mak
er_147)', 'close_executor(coffe_maker_147)', 'switchon_executor(coffe_maker_147)']","Time consume: 142 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 42","Keystate: k1 - Requires: 6 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Clean_the_bathroom/g2.txt,Prepare a sink of soapy water in the bathroom.,"['walk_executor(faucet_43)', 'switchon_executor(faucet_43)', 'switchoff_executor(faucet_43)', 'walk_
executor(bathroom_counter_41)', 'walk_executor(bathroom_cabinet_40)', 'open_executor(bathroom_cabine
t_40)', 'walk_executor(ceilinglamp_349)', 'walk_executor(sink_42)', 'walk_executor(soap_2053)', 'gra
b_executor(soap_2053)', 'walk_executor(sink_42)', 'putin_executor(soap_2053, sink_42)']","Time consume: 27 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 43",1,Scene_id: 0
cdl_dataset/dataset/Wash_clothes/g2.txt,Wash all the clothes in the basket for clothes by adding soap to the washing machine and running it.,"['walk_executor(bathroom_counter_41)', 'walk_executor(bathroom_cabinet_40)', 'open_executor(bathroom
_cabinet_40)', 'walk_executor(dresser_108)', 'open_executor(dresser_108)', 'walk_executor(washing_ma
chine_2007)', 'open_executor(washing_machine_2007)', 'walk_executor(closetdrawer_150)', 'walk_execut
or(closetdrawer_148)', 'walk_executor(sink_42)', 'walk_executor(soap_2053)', 'grab_executor(soap_205
3)', 'walk_executor(washing_machine_2007)', 'putin_executor(soap_2053, washing_machine_2007)', 'clos
e_executor(washing_machine_2007)', 'plugin_executor(washing_machine_2007)', 'switchon_executor(washi
ng_machine_2007)']","Time consume: 157 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 43","Keystate: k1 - Requires: 20 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Wash_clothes/g2.txt,Wash all the clothes in the basket for clothes by adding soap to the washing machine and running it.,"['walk_executor(washing_machine_2041)', 'open_executor(washing_machine_2041)', 'walk_executor(kitche
n_counter_129)', 'walk_executor(kitchen_counter_128)', 'walk_executor(cupboard_130)', 'walk_executor
(cupboard_131)', 'open_executor(cupboard_131)', 'walk_executor(bathroom_counter_306)', 'walk_executo
r(filing_cabinet_378)', 'grab_executor(soap_2037)', 'walk_executor(washing_machine_2041)', 'putin_ex
ecutor(soap_2037, washing_machine_2041)', 'close_executor(washing_machine_2041)', 'plugin_executor(w
ashing_machine_2041)', 'switchon_executor(washing_machine_2041)']","Time consume: 57 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 43","Keystate: k1 - Requires: 20 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Pet_cat/g1.txt,Find my cat and touch it,"['walk_executor(couch_198)', 'walk_executor(couch_269)', 'walk_executor(cat_2069)', 'touch_executor(
cat_2069) (Failed)', 'walk_executor(couch_198)', 'walk_executor(couch_269)', 'walk_executor(cat_2069
)', 'open_executor(dresser_274)', 'touch_executor(cat_2069)']","Time consume: 41 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 43",Action Completion Rate: 0.0,Scene_id: 1
cdl_dataset/dataset/Wash_dishes_with_dishwasher/g2.txt,Put cleaning solution in the dishwasher. Then wash the bowls and the plates with dishwasher.,"['walk_executor(dishwasher_1001)', 'open_executor(dishwasher_1001)', 'walk_executor(curtain_25)', 'o
pen_executor(curtain_25)', 'walk_executor(ceilinglamp_224)', 'walk_executor(washing_machine_2007)', 
'open_executor(washing_machine_2007)', 'walk_executor(sink_42)', 'walk_executor(sink_231)', 'walk_ex
ecutor(table_226)', 'walk_executor(bowl_2071)', 'grab_executor(bowl_2071)', 'walk_executor(dishwashe
r_1001)', 'putin_executor(bowl_2071, dishwasher_1001)', 'walk_executor(bowl_2072)', 'grab_executor(b
owl_2072)', 'walk_executor(dishwasher_1001)', 'putin_executor(bowl_2072, dishwasher_1001)', 'walk_ex
ecutor(plate_1000)', 'grab_executor(plate_1000)', 'walk_executor(dishwasher_1001)', 'putin_executor(
plate_1000, dishwasher_1001)', 'walk_executor(cleaning_solution_2073)', 'grab_executor(cleaning_solu
tion_2073)', 'walk_executor(dishwasher_1001)', 'putin_executor(cleaning_solution_2073, dishwasher_10
01)', 'close_executor(dishwasher_1001)', 'switchon_executor(dishwasher_1001)']","Time consume: 83 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 44",1,Scene_id: 0
cdl_dataset/dataset/Make_coffee/g1.txt,Syntax Error,"['walk_executor(cupboard_117)', 'walk_executor(coffe_maker_130)', 'open_executor(coffe_maker_130)', 
'walk_executor(coffee_filter_2053)', 'grab_executor(coffee_filter_2053)', 'walk_executor(coffe_maker
_130)', 'putin_executor(coffee_filter_2053, coffe_maker_130)', 'close_executor(coffe_maker_130)', 's
witchon_executor(coffe_maker_130)', 'walk_executor(kitchen_counter_123)', 'walk_executor(table_270)'
, 'walk_executor(tray_128)', 'walk_executor(microwave_135)', 'open_executor(microwave_135)', 'walk_e
xecutor(table_199)', 'walk_executor(kitchen_counter_119)', 'walk_executor(table_114)', 'walk_executo
r(cup_2132)', 'grab_executor(cup_2132)', 'walk_executor(faucet_20)', 'switchon_executor(faucet_20)',
 'switchoff_executor(faucet_20)', 'walk_executor(coffe_maker_130)', 'switchoff_executor(coffe_maker_
130)', 'open_executor(coffe_maker_130)', 'putin_executor(cup_2132, coffe_maker_130)']","Time consume: 111 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 44","Keystate: k1 - Requires: 2 steps
Action Completion Rate: No actions required",Scene_id: 1
cdl_dataset/dataset/Prepare_a_reading_space/g2.txt,Find the book and put it on the table in bedroom. Then turn on the light in the bedroom.,"['walk_executor(bookshelf_354)', 'open_executor(bookshelf_354)', 'walk_executor(book_2066)', 'grab_e
xecutor(book_2066)', 'walk_executor(table_107)', 'put_executor(book_2066, table_107)', 'walk_executo
r(light_169)', 'switchon_executor(light_169)']","Time consume: 28 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 44","Keystate: k1 - Requires: 4 steps
Keystate: k2 - Requires: 0 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Put_groceries_in_Fridge/g3.txt,Syntax Error,"['walk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)', 'walk_e
xecutor(kitchen_counter_119)', 'walk_executor(trashcan_99)']","Time consume: 88 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 44","Keystate: k1 - Requires: 7 steps
Keystate: k2 - Requires: 152 steps
Keystate: k3 - Requires: 4 steps
Action Completion Rate: No actions required",Scene_id: 1
cdl_dataset/dataset/Wash_windows/g2.txt,Wipe all the windows in the house by towel.,"['walk_executor(sink_42)', 'walk_executor(towel_rack_31)', 'walk_executor(towel_2056)', 'grab_execut
or(towel_2056)', 'walk_executor(window_63)', 'wipe_executor(window_63)', 'walk_executor(window_86)',
 'wipe_executor(window_86)', 'walk_executor(window_348)', 'wipe_executor(window_348)']","Time consume: 17 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 45",1,Scene_id: 0
cdl_dataset/dataset/Iron_clothes/g2.txt,Iron a pair of pants.,"['walk_executor(ironing_board_2099)', 'walk_executor(iron_2117)', 'plugin_executor(iron_2117)', 'swi
tchon_executor(iron_2117)', 'walk_executor(washing_machine_2041)', 'open_executor(washing_machine_20
41)', 'walk_executor(curtain_304)', 'open_executor(curtain_304)', 'walk_executor(curtain_121)', 'ope
n_executor(curtain_121)', 'walk_executor(curtain_119)', 'open_executor(curtain_119)', 'walk_executor
(curtain_392)', 'open_executor(curtain_392)', 'walk_executor(photoframe_210)', 'walk_executor(bathro
om_counter_306)', 'walk_executor(kitchen_counter_129)', 'walk_executor(computer_2110)', 'walk_execut
or(light_258)', 'walk_executor(powersocket_259)', 'walk_executor(bathtub_297)', 'walk_executor(baske
t_for_clothes_2040)', 'grab_executor(clothes_pants_2113)', 'walk_executor(ironing_board_2099)', 'put
_executor(clothes_pants_2113, ironing_board_2099)', 'walk_executor(clothes_pants_2113)', 'wash_execu
tor(clothes_pants_2113)', 'walk_executor(iron_2117)', 'switchoff_executor(iron_2117)', 'plugout_exec
utor(iron_2117)', 'plugin_executor(iron_2117)', 'switchon_executor(iron_2117)', 'switchoff_executor(
iron_2117)', 'plugout_executor(iron_2117)', 'plugin_executor(iron_2117)', 'switchon_executor(iron_21
17)', 'switchoff_executor(iron_2117)', 'plugout_executor(iron_2117)']","Time consume: 224 seconds
Exp_helper query times: 2
Guidance query times: 0
library scale: 45","Keystate: k1 - Requires: 0 steps
Keystate: k2 - Requires: 6 steps
Action Completion Rate: 0.0",Scene_id: 2
cdl_dataset/dataset/Listen_to_music/g1.txt,Turn on the cd player.,"['walk_executor(tvstand_135)', 'walk_executor(cd_player_2084)', 'plugin_executor(cd_player_2084)', '
switchon_executor(cd_player_2084)']","Time consume: 13 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 45","Keystate: k1 - Requires: 8 steps
Keystate: k2 - Requires: 4 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Put_groceries_in_Fridge/g3.txt,Syntax Error,['walk_executor(fridge_140)'],"Time consume: 19 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 45","Keystate: k1 - Requires: 11 steps
Keystate: k2 - Requires: 151 steps
Keystate: k3 - Requires: 0 steps
Action Completion Rate: No actions required",Scene_id: 0
